FechaCont,ItemCode,Quantity,PrecioUnitarioSinDescuento,DescuentoUnitario,PrecioUnitario,SubTotal,Tipo,ParteTecnica,Tipo_norm,ParteTecnica_norm,ProveedorAnonimo,NaveAnonima,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2023-06-15,PS00006,1.0,300.0,300.0,300.0,300.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_291,NAVE_009,300.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-11,P007977,1.0,0.0,0.0,2300.0,2300.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_281,NAVE_011,2300.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-11,P007977,1.0,0.0,0.0,2300.0,2300.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_281,NAVE_011,2300.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,0.0,0.0,200.0,200.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_448,NAVE_008,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,0.0,0.0,200.0,200.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_448,NAVE_008,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,0.0,0.0,1200.0,1200.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_066,NAVE_001,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,0.0,0.0,1200.0,1200.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_066,NAVE_001,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-25,P008018,1.0,80000.0,80000.0,80000.0,88800.0,REMOLCADOR,REPUESTOS MECANICOS,REMOLCADOR,REPUESTOS MECANICOS,PROV_004,NAVE_003,80000.0,8800.0,8800.0,0.0990990990990991,Diferencia material
2023-07-25,P008018,1.0,80000.0,80000.0,80000.0,88800.0,REMOLCADOR,REPUESTOS MECANICOS,REMOLCADOR,REPUESTOS MECANICOS,PROV_004,NAVE_003,80000.0,8800.0,8800.0,0.0990990990990991,Diferencia material
2023-07-25,P005475,1.0,0.0,0.0,25.12,25.12,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_251,NAVE_007,25.12,0.0,0.0,0.0,Coincidencia exacta
2023-07-25,P005475,1.0,0.0,0.0,25.12,25.12,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_251,NAVE_007,25.12,0.0,0.0,0.0,Coincidencia exacta
2023-07-26,P006113,1.0,0.0,0.0,110.44,110.44,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_296,NAVE_007,110.44,0.0,0.0,0.0,Coincidencia exacta
2023-07-26,P006113,1.0,0.0,0.0,110.44,110.44,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_296,NAVE_007,110.44,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,P001178,150.0,0.0,0.0,2.1,315.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_258,NAVE_007,315.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,P001178,150.0,0.0,0.0,2.1,315.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_258,NAVE_007,315.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,P006206,150.0,0.0,0.0,0.28,42.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_258,NAVE_007,42.00000000000001,-7.105427357601002e-15,7.105427357601002e-15,1.691768418476429e-16,Coincidencia exacta
2023-08-01,P006206,150.0,0.0,0.0,0.28,42.0,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_258,NAVE_007,42.00000000000001,-7.105427357601002e-15,7.105427357601002e-15,1.691768418476429e-16,Coincidencia exacta
2023-08-04,PS00006,1.0,0.0,0.0,2700.0,2700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_067,NAVE_007,2700.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,0.0,0.0,2700.0,2700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_067,NAVE_007,2700.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,0.0,0.0,2700.0,2700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_067,NAVE_007,2700.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-12,PS00006,1.0,1577.0,-776.340005,2353.340005,2353.34,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_006,2353.340005,-4.999999873689376e-06,4.999999873689376e-06,2.124639819868517e-09,Coincidencia exacta
2023-10-12,PS00006,1.0,1577.0,-776.340005,2353.340005,2353.34,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_006,2353.340005,-4.999999873689376e-06,4.999999873689376e-06,2.124639819868517e-09,Coincidencia exacta
2023-11-17,PS00006,1.0,0.0,0.0,850.0,850.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_096,NAVE_004,850.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-17,PS00006,1.0,0.0,0.0,850.0,850.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_096,NAVE_004,850.0,0.0,0.0,0.0,Coincidencia exacta
2024-03-20,301702,10.0,,,,16.81,REMOLCADORES,REPUESTOS ELECTRICOS,REMOLCADORES,REPUESTOS ELECTRICOS,PROV_467,NAVE_010,,,,,No evaluable
2024-03-20,301702,10.0,,,,16.81,REMOLCADORES,REPUESTOS ELECTRICOS,REMOLCADORES,REPUESTOS ELECTRICOS,PROV_467,NAVE_010,,,,,No evaluable
2024-04-19,304240,10.0,,,,270.02,REMOLCADORES,REPUESTOS MECANICOS,REMOLCADORES,REPUESTOS MECANICOS,PROV_236,NAVE_005,,,,,No evaluable
2024-04-19,304240,10.0,,,,270.02,REMOLCADORES,REPUESTOS MECANICOS,REMOLCADORES,REPUESTOS MECANICOS,PROV_236,NAVE_005,,,,,No evaluable
2024-04-25,PS00006,1.0,,,,1498.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_040,NAVE_010,,,,,No evaluable
2024-04-25,PS00006,1.0,,,,1498.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_040,NAVE_010,,,,,No evaluable
2024-07-18,PS00006,1.0,,,,1736.86,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_103,NAVE_003,,,,,No evaluable
2024-07-18,PS00006,1.0,,,,1736.86,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_103,NAVE_003,,,,,No evaluable
2024-08-15,PS00006,1.0,,,,2300.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_045,NAVE_006,,,,,No evaluable
2024-08-15,PS00006,1.0,,,,2300.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_045,NAVE_006,,,,,No evaluable
2024-08-22,PS00006,1.0,,,,3176.69,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_103,NAVE_006,,,,,No evaluable
2024-08-22,PS00006,1.0,,,,3176.69,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_103,NAVE_006,,,,,No evaluable
2024-09-03,PS00006,1.0,,,,109500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_011,NAVE_002,,,,,No evaluable
2024-09-03,PS00006,1.0,,,,109500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_011,NAVE_002,,,,,No evaluable
2024-09-03,PS00006,1.0,,,,109500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_011,NAVE_002,,,,,No evaluable
2024-10-24,PS00006,1.0,,,,569.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_054,NAVE_009,,,,,No evaluable
2024-10-24,PS00006,1.0,,,,569.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_054,NAVE_009,,,,,No evaluable
2024-11-29,PS00006,1.0,,,,1822.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_302,NAVE_010,,,,,No evaluable
2024-11-29,PS00006,1.0,,,,1822.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_302,NAVE_010,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,1650.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,1650.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,150.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,150.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,437.1,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_013,NAVE_001,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,437.1,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_013,NAVE_001,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,335.29,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_160,NAVE_008,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,335.29,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_160,NAVE_008,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,335.29,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_160,NAVE_011,,,,,No evaluable
2025-03-01,PS00006,1.0,,,,335.29,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_160,NAVE_011,,,,,No evaluable
2025-03-01,304928,2.0,,,,15.37,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-03-01,304928,2.0,,,,15.37,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-03-01,304929,2.0,,,,801.15,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-03-01,304929,2.0,,,,801.15,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-03-01,304930,2.0,,,,801.15,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-03-01,304930,2.0,,,,801.15,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_002,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,569.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_054,NAVE_005,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,569.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_054,NAVE_005,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_303,NAVE_012,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_303,NAVE_012,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1280.25,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_032,NAVE_001,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1280.25,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_032,NAVE_001,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1400.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_012,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1400.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_012,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,165.21,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,165.21,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1626.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,1626.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,,,,,No evaluable
2025-04-01,304095,10.0,,,,125.89,REMOLCADOR,REPUESTOS ELECTRICOS,REMOLCADOR,REPUESTOS ELECTRICOS,PROV_012,NAVE_009,,,,,No evaluable
2025-04-01,304095,10.0,,,,125.89,REMOLCADOR,REPUESTOS ELECTRICOS,REMOLCADOR,REPUESTOS ELECTRICOS,PROV_012,NAVE_009,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,1465.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_303,NAVE_012,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,1465.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_303,NAVE_012,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,2700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_111,NAVE_012,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,2700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_111,NAVE_012,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_062,NAVE_001,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_062,NAVE_001,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_062,NAVE_001,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_062,NAVE_001,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,288.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_191,NAVE_001,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,288.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_191,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,580.5,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,580.5,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,833.34,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,833.34,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1799.85,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1799.85,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_094,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_129,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_129,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,71.43,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,131.95,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,131.95,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,131.95,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_162,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_162,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,25000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_033,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,25000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_033,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2250.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2250.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,385.69,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,385.69,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,6000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_106,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,6000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_106,NAVE_001,,,,,No evaluable
2025-06-01,305730,1.0,,,,2905.64,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-06-01,305730,1.0,,,,2905.64,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-06-01,305732,1.0,,,,63.41,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-06-01,305732,1.0,,,,63.41,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-06-01,305733,1.0,,,,57.99,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-06-01,305733,1.0,,,,57.99,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,117.08,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_008,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,117.08,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_008,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,72125.93,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_003,NAVE_001,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,72125.93,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_003,NAVE_001,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_166,NAVE_001,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_166,NAVE_001,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2450.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2450.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2400.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2400.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,1225.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,1225.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,1225.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,1225.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,14850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_038,NAVE_012,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,14850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_038,NAVE_012,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,6000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_033,NAVE_001,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,6000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_033,NAVE_001,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_158,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,2000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_158,NAVE_008,,,,,No evaluable
