FechaCont,ItemCode,Quantity,PrecioUnitarioSinDescuento,DescuentoUnitario,PrecioUnitario,SubTotal,Tipo,ParteTecnica,Tipo_norm,ParteTecnica_norm,ProveedorAnonimo,NaveAnonima,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2023-06-14,PS00006,1.0,0.0,0.0,1600.0,1600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1600.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,1600.0,1600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1600.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,1600.0,1600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1600.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,1600.0,1600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1600.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,1600.0,1600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1600.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,2266.666,2266.666,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,2266.666,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,2266.666,2266.666,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,2266.666,0.0,0.0,0.0,Coincidencia exacta
2023-06-14,PS00006,1.0,0.0,0.0,2266.666,2266.666,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,2266.666,0.0,0.0,0.0,Coincidencia exacta
2023-06-21,PS00006,1.0,0.0,0.0,305.0,305.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,305.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-21,PS00006,1.0,305.0,305.0,305.0,305.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,305.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-21,PS00006,1.0,0.0,0.0,4121.75,4121.75,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,4121.75,0.0,0.0,0.0,Coincidencia exacta
2023-06-21,PS00006,1.0,0.0,0.0,4121.75,4121.75,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,4121.75,0.0,0.0,0.0,Coincidencia exacta
2023-06-27,PS00006,1.0,0.0,0.0,600.08,600.08,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,600.08,0.0,0.0,0.0,Coincidencia exacta
2023-06-27,PS00006,1.0,0.0,0.0,600.08,600.08,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,600.08,0.0,0.0,0.0,Coincidencia exacta
2023-06-27,PS00006,1.0,0.0,0.0,2320.0,2320.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,2320.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-27,PS00006,1.0,0.0,0.0,2320.0,2320.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,2320.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-01,P001651,3.0,0.0,0.0,100.0,300.0,BUQUE,MATERIALES DE LIMPIEZA,BUQUE,MATERIALES DE LIMPIEZA,PROV_372,NAVE_008,300.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-01,P001651,3.0,0.0,0.0,100.0,300.0,BUQUE,MATERIALES DE LIMPIEZA,BUQUE,MATERIALES DE LIMPIEZA,PROV_372,NAVE_008,300.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-02,PS00006,1.0,3383.329999,270.660005,3112.669994,3112.67,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_084,NAVE_001,3112.669994,6.000000212225132e-06,6.000000212225132e-06,1.927605628680564e-09,Coincidencia exacta
2023-07-02,PS00006,1.0,3383.329999,270.660005,3112.669994,3112.67,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_084,NAVE_001,3112.669994,6.000000212225132e-06,6.000000212225132e-06,1.927605628680564e-09,Coincidencia exacta
2023-07-14,PS00006,1.0,0.0,0.0,800.4,800.4,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,800.4,0.0,0.0,0.0,Coincidencia exacta
2023-07-14,PS00006,1.0,0.0,0.0,800.4,800.4,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,800.4,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,PS00009,1.0,26.46,26.46,26.46,26.46,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_202,NAVE_002,26.46,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,PS00009,1.0,26.46,26.46,26.46,26.46,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_202,NAVE_002,26.46,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,0.0,0.0,790.0,790.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_097,NAVE_007,790.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,0.0,0.0,790.0,790.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_097,NAVE_007,790.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-01,P006300,6.0,0.0,0.0,10.71,64.26,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_375,NAVE_008,64.26,0.0,0.0,0.0,Coincidencia exacta
2023-09-01,P006300,6.0,0.0,0.0,10.71,64.26,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_375,NAVE_008,64.26,0.0,0.0,0.0,Coincidencia exacta
2023-09-06,PS00006,1.0,0.0,0.0,265.0,265.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,265.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-06,PS00006,1.0,265.0,265.0,265.0,265.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_013,265.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,30.0,30.0,30.0,30.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,30.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,30.0,30.0,30.0,30.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,30.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,30.0,30.0,30.0,30.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,30.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,360.0,360.0,360.0,360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,360.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,360.0,360.0,360.0,360.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,360.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,600.0,600.0,600.0,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,600.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,600.0,600.0,600.0,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_007,600.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00006,1.0,0.0,0.0,500.0,500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,500.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00006,1.0,0.0,0.0,500.0,500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,500.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00006,1.0,0.0,0.0,500.0,500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,500.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,PS00001,1.0,0.0,0.0,134.0,134.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_105,NAVE_007,134.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-05,PS00001,1.0,0.0,0.0,173.1,173.1,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_165,NAVE_007,173.1,0.0,0.0,0.0,Coincidencia exacta
2023-10-05,PS00001,1.0,0.0,0.0,173.1,173.1,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_165,NAVE_007,173.1,0.0,0.0,0.0,Coincidencia exacta
2023-10-05,PS00001,1.0,0.0,0.0,173.1,173.1,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_165,NAVE_007,173.1,0.0,0.0,0.0,Coincidencia exacta
2023-10-23,PS00001,1.0,350.0,70.0,280.0,280.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_023,NAVE_007,280.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-23,PS00001,1.0,350.0,70.0,280.0,280.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_023,NAVE_007,280.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-07,PS00009,1.0,86.65,86.65,86.65,86.65,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_515,NAVE_007,86.65,0.0,0.0,0.0,Coincidencia exacta
2023-11-07,PS00009,1.0,86.65,86.65,86.65,86.65,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_515,NAVE_007,86.65,0.0,0.0,0.0,Coincidencia exacta
2023-11-15,PS00006,1.0,0.0,0.0,255.0,255.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_312,NAVE_008,255.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-15,PS00006,1.0,0.0,0.0,255.0,255.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_312,NAVE_008,255.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,0.0,0.0,1132.0,1132.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,0.0,0.0,1132.0,1132.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,0.0,0.0,1132.0,1132.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,0.0,0.0,1132.0,1132.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,0.0,0.0,1132.0,1132.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_030,NAVE_002,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-05,PS00006,1.0,0.0,0.0,75.0,75.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_340,NAVE_004,75.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-05,PS00006,1.0,0.0,0.0,75.0,75.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_340,NAVE_004,75.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-12,PS00009,1.0,26.46,26.46,26.46,26.46,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_202,NAVE_007,26.46,0.0,0.0,0.0,Coincidencia exacta
2023-12-12,PS00009,1.0,26.46,26.46,26.46,26.46,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_202,NAVE_007,26.46,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,30.0,30.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,30.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,30.0,30.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,30.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,80.0,80.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,80.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,80.0,80.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,80.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,120.0,120.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,120.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,120.0,120.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,120.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,120.0,120.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,120.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,120.0,120.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_010,120.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,0.0,0.0,120.0,120.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_010,120.0,0.0,0.0,0.0,Coincidencia exacta
2024-07-17,PS00006,1.0,,,,1230.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_042,NAVE_007,,,,,No evaluable
2024-07-17,PS00006,1.0,,,,1230.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_042,NAVE_007,,,,,No evaluable
2024-11-11,PS00006,1.0,,,,150.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_503,NAVE_010,,,,,No evaluable
2024-11-11,PS00006,1.0,,,,150.0,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,PROV_503,NAVE_010,,,,,No evaluable
2024-11-28,PS00006,1.0,,,,220.02,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_138,NAVE_008,,,,,No evaluable
2024-11-28,PS00006,1.0,,,,220.02,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_138,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,80.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_001,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,80.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_001,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,150.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,180.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,180.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,250.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,250.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,250.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,300.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,300.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,300.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-02-01,PS00006,1.0,,,,700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_008,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_012,,,,,No evaluable
2025-04-01,PS00006,1.0,,,,600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_012,,,,,No evaluable
2025-05-01,PS00006,1.0,,,,850.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_062,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,131.95,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_076,NAVE_012,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1300.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_162,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1300.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_162,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,4500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_007,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,4500.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_006,NAVE_007,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,550.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,550.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_014,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1500.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_005,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,1500.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_009,NAVE_005,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,600.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,600.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_190,NAVE_004,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_106,NAVE_001,,,,,No evaluable
2025-06-01,PS00006,1.0,,,,2600.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_106,NAVE_001,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,920.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_128,NAVE_002,,,,,No evaluable
2025-07-01,PS00006,1.0,,,,920.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_128,NAVE_002,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,350.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_045,NAVE_012,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,350.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_045,NAVE_012,,,,,No evaluable
2025-08-01,302700,2.0,,,,1145.31,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,302700,2.0,,,,1145.31,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
